sentence_id|words|labels
94|Achille|O
94|Bonito|O
94|Oliva|O
95|The|O
95|driver|B-INSTRUMENT-AGENCY
95|of|O
95|the|O
95|cement|O
95|truck|O
95|cleaned|O
95|the|O
95|loading|O
95|chute|O
95|on|O
95|his|O
95|truck|O
95|with|O
95|a|O
95|truck-mounted|O
95|water|O
95|hose|B-INSTRUMENT-AGENCY
95|and|O
95|began|O
95|to|O
95|pull|O
95|away|O
96|The|O
96|Marshall|O
96|Plan|O
96|also|O
96|provided|O
96|a|O
96|way|O
96|of|O
96|gaining|O
96|public|O
96|acceptance|O
96|in|O
96|Europe|O
96|for|O
96|the|O
96|New|O
96|Deal|O
96|format|O
96|that|O
96|the|O
96|United|O
96|States|O
96|had|O
96|successfully|O
96|used|O
96|before|O
96|the|O
96|war|O
96|to|O
96|end|O
96|the|O
96|recession|B-CAUSE-EFFECT
96|triggered|O
96|by|O
96|the|O
96|1929|O
96|Wall|O
96|Street|O
96|crash|B-CAUSE-EFFECT
97|In|O
97|the|O
97|corner|O
97|there|O
97|are|O
97|several|O
97|gate|O
97|captains|O
97|and|O
97|a|O
97|legion|B-MEMBER-COLLECTION
97|of|O
97|Wu|O
97|crossbowmen|B-MEMBER-COLLECTION
98|Once|O
98|they|O
98|grow|O
98|there|O
98|the|O
98|swelling|B-CAUSE-EFFECT
98|and|O
98|inflammation|O
98|caused|O
98|by|O
98|the|O
98|infection|B-CAUSE-EFFECT
98|closes|O
98|off|O
98|the|O
98|sac|O
98|causing|O
98|it|O
98|not|O
98|to|O
98|shed|O
98|bacteria|O
98|and|O
98|protecting|O
98|the|O
98|bacteria|O
98|inside|O
98|from|O
98|antibiotics|O
98|and|O
98|your|O
98|body|O
98|'s|O
98|own|O
98|immune|O
98|cells|O
99|Guitars|O
99|are|O
99|played|O
99|acoustically|O
99|;|O
99|the|O
99|tone|B-CAUSE-EFFECT
99|is|O
99|produced|O
99|by|O
99|the|O
99|vibration|B-CAUSE-EFFECT
99|of|O
99|the|O
99|strings|O
99|which|O
99|is|O
99|amplified|O
99|by|O
99|the|O
99|body|O
99|of|O
99|the|O
99|guitar|O
99|which|O
99|acts|O
99|as|O
99|a|O
99|large|O
99|hollow|O
99|resonating|O
99|chamber|O
99|or|O
99|they|O
99|may|O
99|rely|O
99|on|O
99|an|O
99|amplifier|O
99|that|O
99|can|O
99|electronically|O
99|manipulate|O
99|tone|B-CAUSE-EFFECT
100|Flowers|O
100|are|O
100|reborn|O
100|from|O
100|the|O
100|soil|O
100|and|O
100|the|O
100|climate|O
100|begins|O
100|to|O
100|warm|O
100|all|O
100|set|O
100|to|O
100|a|O
100|score|B-OTHER
100|improvised|O
100|by|O
100|an|O
100|orchestra|B-OTHER
100|of|O
100|birds|O
101|He|O
101|posted|O
101|the|O
101|answers|B-ENTITY-DESTINATION
101|to|O
101|the|O
101|website|B-ENTITY-DESTINATION
102|Arcane|O
102|Subtlety|O
102|reduced|O
102|the|O
102|threat|B-CAUSE-EFFECT
102|caused|O
102|by|O
102|Polymorph|O
102|by|O
102|40|O
102|%|O
102|at|O
102|max|O
102|rank|O
102|though|O
102|the|O
102|threat|B-CAUSE-EFFECT
102|caused|O
102|by|O
102|the|O
102|spell|B-CAUSE-EFFECT
102|is|O
102|minimal|O
103|A|O
103|programmer|B-INSTRUMENT-AGENCY
103|uses|O
103|a|O
103|high|O
103|level|O
103|language|B-INSTRUMENT-AGENCY
103|to|O
103|implement|O
103|its|O
103|algorithms|O
104|The|O
104|beautiful|O
104|hydrothermal|O
104|features|O
104|in|O
104|the|O
104|park|O
104|geysers|O
104|hot|O
104|springs|O
104|mud|O
104|pots|O
104|etc|O
104|the|O
104|uplift|O
104|and|O
104|subsidence|O
104|and|O
104|many|O
104|of|O
104|the|O
104|earthquakes|B-CAUSE-EFFECT
104|are|O
104|caused|O
104|by|O
104|the|O
104|movements|B-CAUSE-EFFECT
104|of|O
104|hydrothermal|O
104|and/or|O
104|magmatic|O
104|fluids|O
105|Flowers|O
105|are|O
105|nice|O
105|but|O
105|do|O
105|n't|O
105|last|O
105|very|O
105|long|O
105|and|O
105|the|O
105|fruit|B-CONTENT-CONTAINER
105|in|O
105|a|O
105|fruit|B-CONTENT-CONTAINER
105|basket|B-CONTENT-CONTAINER
105|often|O
105|goes|O
105|bad|O
106|He|O
106|decided|O
106|to|O
106|pad|O
106|the|O
106|heel|B-COMPONENT-WHOLE
106|of|O
106|shoes|B-COMPONENT-WHOLE
106|with|O
106|a|O
106|shock|O
106|absorbing|O
106|insole|O
106|or|O
106|heel|B-COMPONENT-WHOLE
106|pad|O
107|From|O
107|the|O
107|Scots|O
107|Lingle|O
107|and|O
107|French|O
107|Ligneul|O
107|Lignoul|O
107|comes|O
107|a|O
107|shoemaker|B-INSTRUMENT-AGENCY
107|'s|O
107|sewing|O
107|thread|B-INSTRUMENT-AGENCY
107|waxed|O
107|and|O
107|bristled|O
107|See|O
107|Waxed|O
107|End|O
108|One|O
108|tablet|B-ENTITY-DESTINATION
108|per|O
108|quart|O
108|was|O
108|dropped|O
108|into|O
108|a|O
108|canteen|B-ENTITY-DESTINATION
108|and|O
108|made|O
108|the|O
108|water|O
108|safe|O
108|to|O
108|drink|O
109|The|O
109|tiny|O
109|image|B-CONTENT-CONTAINER
109|of|O
109|the|O
109|Renaissance|O
109|master|O
109|is|O
109|hidden|O
109|in|O
109|a|O
109|carafe|B-CONTENT-CONTAINER
109|of|O
109|wine|O
109|in|O
109|his|O
109|1597|O
109|oil|O
109|painting|O
109|Bacchus|O
109|one|O
109|of|O
109|his|O
109|most|O
109|acclaimed|O
109|works|O
110|Then|O
110|I|O
110|swept|O
110|up|O
110|the|O
110|dust|O
110|which|O
110|looked|O
110|like|O
110|sawdust|O
110|and|O
110|put|O
110|it|O
110|in|O
110|a|O
110|plastic|B-CONTENT-CONTAINER
110|container|I-CONTENT-CONTAINER
110|which|O
110|was|O
110|in|O
110|a|O
110|cabinet|B-CONTENT-CONTAINER
110|under|O
110|the|O
110|granite|O
110|counter|O
110|top|O
111|In|O
111|the|O
111|former|O
111|method|O
111|the|O
111|acetone|B-ENTITY-ORIGIN
111|was|O
111|distilled|O
111|from|O
111|an|O
111|allraline|O
111|solution|B-ENTITY-ORIGIN
111|after|O
111|the|O
111|excess|O
111|oxidant|O
111|had|O
111|been|O
111|destroyed|O
111|with|O
111|sodium|O
112|In|O
112|this|O
112|comprehensive|O
112|guide|B-MESSAGE-TOPIC
112|over|O
112|850|O
112|roses|B-MESSAGE-TOPIC
112|are|O
112|described|O
112|illustrated|O
112|and|O
112|arranged|O
112|by|O
112|group|O
113|Chestnut|B-ENTITY-ORIGIN
113|flour|B-ENTITY-ORIGIN
113|was|O
113|more|O
113|common|O
113|than|O
113|wheat|O
113|flour|B-ENTITY-ORIGIN
113|in|O
113|the|O
113|Italian|O
113|Alps|O
113|a|O
113|century|O
113|ago|O
114|For|O
114|us|O
114|the|O
114|term|O
114|artists|B-PRODUCT-PRODUCER
114|'|O
114|book|B-PRODUCT-PRODUCER
114|simply|O
114|means|O
114|a|O
114|book|B-PRODUCT-PRODUCER
114|made|O
114|by|O
114|an|O
114|artist|O
114|;|O
114|a|O
114|book|B-PRODUCT-PRODUCER
114|made|O
114|as|O
114|a|O
114|work|O
114|of|O
114|art|O
114|rather|O
114|than|O
114|as|O
114|a|O
114|literary|O
114|artifact|O
115|My|O
115|parents|O
115|bought|O
115|her|O
115|a|O
115|silver|B-OTHER
115|necklace|B-OTHER
115|almost|O
115|identical|O
115|to|O
115|the|O
115|one|O
115|pictured|O
116|Forward|O
116|motion|B-CAUSE-EFFECT
116|of|O
116|the|O
116|vehicle|O
116|through|O
116|the|O
116|air|O
116|caused|O
116|a|O
116|suction|B-CAUSE-EFFECT
116|on|O
116|the|O
116|road|O
116|draft|O
116|tube|O
117|Paul|O
117|Friedrich|O
117|guides|O
117|us|O
117|through|O
117|a|O
117|babel|B-OTHER
117|of|O
117|words|B-OTHER
117|and|O
117|worlds|O
117|of|O
117|the|O
117|imagination|O
117|ranging|O
117|from|O
117|his|O
117|translations|O
117|from|O
117|five|O
117|languagesnotably|O
117|the|O
117|Russian|O
117|of|O
117|his|O
117|literary|O
117|studies|O
117|to|O
117|the|O
117|poetry|O
117|of|O
117|the|O
117|Indian|O
117|Mexico|O
117|of|O
117|his|O
117|anthropological|O
117|field|O
117|work|O
117|to|O
117|America|O
117|writ|O
117|large|O
117|--|O
117|super|O
117|highways|O
117|a|O
117|Vermont|O
117|farm|O
117|father|O
117|and|O
117|child|O
118|The|O
118|picture|O
118|below|O
118|shows|O
118|a|O
118|view|O
118|chapel|O
118|and|O
118|west|O
118|range|O
118|of|O
118|the|O
118|inner|O
118|courtyard|B-COMPONENT-WHOLE
118|of|O
118|the|O
118|castle|B-COMPONENT-WHOLE
119|I|O
119|was|O
119|attacked|O
119|by|O
119|a|O
119|flock|B-MEMBER-COLLECTION
119|of|O
119|pigeons|B-MEMBER-COLLECTION
119|today|O
120|That|O
120|decision|B-OTHER
120|was|O
120|also|O
120|the|O
120|subject|O
120|of|O
120|an|O
120|unsuccessful|O
120|legal|B-OTHER
120|challenge|I-OTHER
121|The|O
121|exit|O
121|temperature|O
121|of|O
121|an|O
121|effluent|O
121|stream|B-ENTITY-ORIGIN
121|from|O
121|the|O
121|low|O
121|temperature|O
121|steam|O
121|reforming|O
121|reactor|B-ENTITY-ORIGIN
121|is|O
121|not|O
121|higher|O
121|than|O
121|600|O
121|C|O
122|Individual|O
122|investors|B-ENTITY-DESTINATION
122|moved|O
122|into|O
122|the|O
122|property|B-ENTITY-DESTINATION
123|One|O
123|of|O
123|the|O
123|trickiest|O
123|questions|B-MESSAGE-TOPIC
123|to|O
123|answer|O
123|in|O
123|an|O
123|interview|O
123|relates|O
123|to|O
123|salary|B-MESSAGE-TOPIC
124|This|O
124|tradition|B-MESSAGE-TOPIC
124|has|O
124|been|O
124|narrated|O
124|in|O
124|prophet|O
124|'s|O
124|early|O
124|biographies|B-MESSAGE-TOPIC
125|A|O
125|thief|B-INSTRUMENT-AGENCY
125|who|O
125|tried|O
125|to|O
125|steal|O
125|the|O
125|truck|O
125|broke|O
125|the|O
125|igenition|O
125|with|O
125|screwdriver|B-INSTRUMENT-AGENCY
126|After|O
126|the|O
126|Marian|O
126|reforms|O
126|the|O
126|Legion|O
126|was|O
126|notionally|O
126|a|O
126|unit|B-MEMBER-COLLECTION
126|of|O
126|heavy|O
126|infantrymen|B-MEMBER-COLLECTION
126|armed|O
126|with|O
126|just|O
126|sword|O
126|and|O
126|pilum|O
126|but|O
126|even|O
126|so|O
126|it|O
126|was|O
126|normally|O
126|fielded|O
126|with|O
126|attached|O
126|auxiliary|O
126|skirmishers|O
126|and|O
126|missile|O
126|troops|O
126|and|O
126|incorporated|O
126|a|O
126|small|O
126|cavalry|O
126|unit|B-MEMBER-COLLECTION
127|The|O
127|prosecutors|O
127|carried|O
127|guns|B-ENTITY-DESTINATION
127|into|O
127|the|O
127|court|B-ENTITY-DESTINATION
127|room|I-ENTITY-DESTINATION
128|The|O
128|malfunctions|B-CAUSE-EFFECT
128|on|O
128|Monday|O
128|caused|O
128|delays|B-CAUSE-EFFECT
128|for|O
128|patrons|O
128|waiting|O
128|to|O
128|check|O
128|out|O
128|or|O
128|renew|O
128|books|O
128|at|O
128|the|O
128|branches|O
128|and|O
128|impeded|O
128|access|O
128|to|O
128|personal|O
128|accounts|O
128|that|O
128|allow|O
128|users|O
128|to|O
128|renew|O
128|or|O
128|hold|O
128|books|O
128|online|O
129|Chemical|B-ENTITY-DESTINATION
129|weapons|I-ENTITY-DESTINATION
129|have|O
129|been|O
129|dropped|O
129|into|O
129|the|O
129|lake|B-ENTITY-DESTINATION
130|Many|O
130|other|O
130|dwarves|B-ENTITY-ORIGIN
130|also|O
130|hailed|O
130|from|O
130|this|O
130|infamous|O
130|clan|B-ENTITY-ORIGIN
131|The|O
131|nose|B-COMPONENT-WHOLE
131|of|O
131|a|O
131|bloodhound|B-COMPONENT-WHOLE
131|is|O
131|so|O
131|good|O
131|that|O
131|evidence|O
131|found|O
131|by|O
131|a|O
131|bloodhound|B-COMPONENT-WHOLE
131|will|O
131|hold|O
131|up|O
131|in|O
131|matters|O
131|involving|O
131|the|O
131|United|O
131|States|O
131|Supreme|O
131|Court|O
132|Global|O
132|digital|O
132|music|O
132|sales|O
132|grow|O
132|as|O
132|the|O
132|music|O
132|industry|B-PRODUCT-PRODUCER
132|develops|O
132|new|O
132|business|O
132|models|B-PRODUCT-PRODUCER
133|The|O
133|devices|B-PRODUCT-PRODUCER
133|were|O
133|manufactured|O
133|at|O
133|the|O
133|factory|B-PRODUCT-PRODUCER
133|in|O
133|Beaverton|O
133|well|O
133|into|O
133|the|O
133|1980s|O
133|when|O
133|production|O
133|was|O
133|shifted|O
133|elsewhere|O
133|and|O
133|portions|O
133|of|O
133|the|O
133|factory|B-PRODUCT-PRODUCER
133|sold|O
134|An|O
134|expensive|O
134|uniform|O
134|and|O
134|a|O
134|strict|O
134|ballot|O
134|rendered|O
134|it|O
134|somewhat|O
134|too|O
134|exclusive|O
134|in|O
134|its|O
134|character|O
134|but|O
134|in|O
134|the|O
134|end|O
134|it|O
134|answered|O
134|its|O
134|purpose|O
134|by|O
134|becoming|O
134|practically|O
134|a|O
134|muster|B-MEMBER-COLLECTION
134|of|O
134|the|O
134|National|O
134|leaders|B-MEMBER-COLLECTION
134|of|O
134|the|O
134|present|O
134|and|O
134|the|O
134|future|O
135|The|O
135|train|B-OTHER
135|ride|I-OTHER
135|from|O
135|station|B-OTHER
135|to|O
135|station|B-OTHER
135|is|O
135|approximate|O
135|30|O
135|minutes|O
136|The|O
136|archaeological|O
136|site|O
136|yields|O
136|relics|B-ENTITY-ORIGIN
136|from|O
136|long-forgotten|O
136|culture|B-ENTITY-ORIGIN
137|A|O
137|maze|B-OTHER
137|of|O
137|interlocking|O
137|jurisdictions|B-OTHER
137|and|O
137|levels|O
137|of|O
137|government|O
137|confronts|O
137|average|O
137|citizens|O
137|in|O
137|trying|O
137|to|O
137|solve|O
137|even|O
137|the|O
137|simplest|O
137|of|O
137|problems|O
138|Water|O
138|damage|B-CAUSE-EFFECT
138|from|O
138|roof|O
138|leaks|O
138|plumbing|O
138|leaks|O
138|or|O
138|flooding|O
138|lead|O
138|to|O
138|the|O
138|growth|B-CAUSE-EFFECT
138|of|O
138|molds|O
139|Warm|O
139|weather|O
139|is|O
139|here|O
139|and|O
139|with|O
139|it|O
139|comes|O
139|the|O
139|scourge|B-OTHER
139|of|O
139|mosquitoes|B-OTHER
140|The|O
140|formation|B-OTHER
140|of|O
140|struvite|O
140|stones|B-OTHER
140|is|O
140|associated|O
140|with|O
140|the|O
140|presence|O
140|of|O
140|urea-splitting|O
140|bacteria|O
140|most|O
140|commonly|O
140|Proteus|O
140|mirabilis|O
140|but|O
140|also|O
140|Klebsiella|O
140|Serratia|O
140|Providencia|O
140|species|O
141|Our|O
141|army|O
141|was|O
141|successfully|O
141|engaged|O
141|during|O
141|the|O
141|day|O
141|with|O
141|strong|O
141|rearguards|O
141|of|O
141|all|O
141|arms|O
141|on|O
141|the|O
141|Petit|O
141|Morin|O
141|River|O
141|thereby|O
141|materially|O
141|assisting|O
141|the|O
141|progress|O
141|of|O
141|the|O
141|French|O
141|armies|O
141|on|O
141|our|O
141|right|O
141|and|O
141|left|O
141|against|O
141|whom|O
141|the|O
141|enemy|B-OTHER
141|was|O
141|making|O
141|his|O
141|greatest|O
141|efforts|B-OTHER
142|So|O
142|when|O
142|William|O
142|did|O
142|cross|O
142|the|O
142|Boyne|O
142|on|O
142|July|O
142|1st|O
142|1690|O
142|he|O
142|had|O
142|an|O
142|army|O
142|consisting|O
142|of|O
142|the|O
142|riffraff|B-MEMBER-COLLECTION
142|of|O
142|Europe|O
142|'s|O
142|mercenaries|B-MEMBER-COLLECTION
143|The|O
143|overall|O
143|geometry|B-ENTITY-ORIGIN
143|of|O
143|the|O
143|heart|O
143|was|O
143|extracted|O
143|from|O
143|the|O
143|intensity|O
143|data|B-ENTITY-ORIGIN
144|The|O
144|discomfort|B-CAUSE-EFFECT
144|from|O
144|the|O
144|injury|B-CAUSE-EFFECT
144|was|O
144|now|O
144|precluding|O
144|him|O
144|from|O
144|his|O
144|occupation|O
144|which|O
144|involved|O
144|prolonged|O
144|procedures|O
144|in|O
144|the|O
144|standing|O
144|position|O
145|Flames|O
145|of|O
145|purple|O
145|pink|O
145|yellow|O
145|and|O
145|blue|O
145|dance|O
145|in|O
145|the|O
145|air|O
145|as|O
145|a|O
145|coven|B-MEMBER-COLLECTION
145|of|O
145|sorcerers|B-MEMBER-COLLECTION
145|call|O
145|forth|O
145|energies|O
145|from|O
145|within|O
145|the|O
145|Empyrean|O
146|Out|O
146|of|O
146|the|O
146|early|O
146|morning|O
146|haze|O
146|a|O
146|convoy|B-MEMBER-COLLECTION
146|of|O
146|articulated|O
146|lorries|B-MEMBER-COLLECTION
146|pulls|O
146|into|O
146|the|O
146|Gashouder|O
146|square|O
147|This|O
147|book|O
147|has|O
147|transported|O
147|readers|B-ENTITY-DESTINATION
147|into|O
147|ancient|B-ENTITY-DESTINATION
147|times|I-ENTITY-DESTINATION
148|We|O
148|always|O
148|try|O
148|to|O
148|maintain|O
148|the|O
148|best|O
148|environment|B-OTHER
148|for|O
148|programmers|B-OTHER
148|starting|O
148|with|O
148|good|O
148|salary|O
148|and|O
148|conducive|O
148|working|O
148|environment|B-OTHER
149|Indeed|O
149|a|O
149|green|O
149|or|O
149|black|O
149|basalt|O
149|heart|O
149|scarab|B-CONTENT-CONTAINER
149|was|O
149|found|O
149|put|O
149|inside|O
149|the|O
149|body|B-CONTENT-CONTAINER
149|in|O
149|its|O
149|place|O
150|The|O
150|first|O
150|motorcycle|B-ENTITY-ORIGIN
150|was|O
150|manufactured|O
150|in|O
150|a|O
150|small|O
150|wood|O
150|building|B-ENTITY-ORIGIN
150|with|O
150|only|O
150|one|O
150|room|O
151|The|O
151|water|B-CAUSE-EFFECT
151|pushed|O
151|to|O
151|the|O
151|coast|O
151|resulted|O
151|in|O
151|tides|B-CAUSE-EFFECT
151|as|O
151|much|O
151|as|O
151|three|O
151|feet|O
151|above|O
151|normal|O
151|with|O
151|waves|O
151|of|O
151|5-10|O
151|feet|O
151|atop|O
151|these|O
151|tides|B-CAUSE-EFFECT
152|The|O
152|chapters|B-MESSAGE-TOPIC
152|in|O
152|this|O
152|book|O
152|investigate|O
152|issues|B-MESSAGE-TOPIC
152|and|O
152|communities|O
153|He|O
153|rescheduled|O
153|the|O
153|birthday|O
153|party|B-ENTITY-DESTINATION
153|to|O
153|the|O
153|next|B-ENTITY-DESTINATION
153|day|I-ENTITY-DESTINATION
154|The|O
154|bacterial|B-PRODUCT-PRODUCER
154|aerosol|I-PRODUCT-PRODUCER
154|was|O
154|generated|O
154|from|O
154|an|O
154|up-draft|O
154|nebulizer|B-PRODUCT-PRODUCER
155|People|B-ENTITY-DESTINATION
155|have|O
155|travelled|O
155|into|O
155|space|B-ENTITY-DESTINATION
155|but|O
155|not|O
155|the|O
155|deep|O
155|ocean|O
156|For|O
156|those|O
156|of|O
156|you|O
156|who|O
156|are|O
156|unsure|O
156|what|O
156|Afrikaans|O
156|is|O
156|it|O
156|is|O
156|a|O
156|language|B-ENTITY-ORIGIN
156|which|O
156|originated|O
156|from|O
156|the|O
156|Dutch|O
156|which|O
156|were|O
156|the|O
156|first|O
156|settlers|B-ENTITY-ORIGIN
156|in|O
156|South|O
156|Africa|O
156|and|O
156|the|O
156|unique|O
156|language|B-ENTITY-ORIGIN
156|was|O
156|evolved|O
156|from|O
156|other|O
156|settlers|B-ENTITY-ORIGIN
156|from|O
156|Malaya|O
156|Indonesia|O
156|Madagascar|O
156|and|O
156|West|O
156|Africa|O
157|Beaver|B-PRODUCT-PRODUCER
157|dams|B-PRODUCT-PRODUCER
157|are|O
157|created|O
157|as|O
157|a|O
157|protection|O
157|against|O
157|predators|O
157|such|O
157|as|O
157|coyotes|O
157|wolves|O
157|and|O
157|bears|O
157|and|O
157|to|O
157|provide|O
157|easy|O
157|access|O
157|to|O
157|food|O
157|during|O
157|winter|O
158|So|O
158|the|O
158|theme|O
158|of|O
158|the|O
158|play|B-MESSAGE-TOPIC
158|has|O
158|to|O
158|do|O
158|with|O
158|religion|B-MESSAGE-TOPIC
159|There|O
159|has|O
159|been|O
159|intense|O
159|debate|B-MESSAGE-TOPIC
159|over|O
159|the|O
159|circles|O
159|'|O
159|origins|B-MESSAGE-TOPIC
160|I|O
160|have|O
160|recently|O
160|developed|O
160|creases|O
160|in|O
160|my|O
160|ear|B-COMPONENT-WHOLE
160|lobes|B-COMPONENT-WHOLE
161|Manufacturing|O
161|extra|O
161|neutral|O
161|alcohol|B-ENTITY-ORIGIN
161|which|O
161|is|O
161|the|O
161|basic|O
161|ingredient|O
161|used|O
161|for|O
161|making|O
161|liquor|B-ENTITY-ORIGIN
161|the|O
161|commodity|O
161|was|O
161|largely|O
161|used|O
161|by|O
161|companies|O
161|making|O
161|Indian|O
161|Made|O
161|Foreign|O
161|Liquor|O
161|IMFL|O
162|Initially|O
162|the|O
162|user|B-INSTRUMENT-AGENCY
162|calibrates|O
162|the|O
162|microscope|O
162|with|O
162|a|O
162|fluorescence|O
162|lifetime|O
162|standard|B-INSTRUMENT-AGENCY
162|positioned|O
162|at|O
162|the|O
162|sample|O
162|plane|O
163|The|O
163|province|B-COMPONENT-WHOLE
163|comprises|O
163|the|O
163|southeastern|O
163|part|B-COMPONENT-WHOLE
163|of|O
163|Panay|O
163|Island|O
163|with|O
163|island-province|O
163|of|O
163|Guimaras|O
163|just|O
163|across|O
163|its|O
163|coast|O
164|The|O
164|charge|B-CAUSE-EFFECT
164|is|O
164|the|O
164|source|O
164|of|O
164|an|O
164|electric|O
164|field|B-CAUSE-EFFECT
164|which|O
164|carries|O
164|energy-the|O
164|electrostatic|O
164|self-energy|O
165|The|O
165|tardiness|B-CAUSE-EFFECT
165|however|O
165|has|O
165|been|O
165|caused|O
165|by|O
165|the|O
165|arrival|B-CAUSE-EFFECT
165|of|O
165|my|O
165|old|O
165|man|O
165|;|O
165|who|O
165|in|O
165|true|O
165|Bloodworth|O
165|fashion|O
165|has|O
165|had|O
165|me|O
165|walking|O
165|everywhere|O
166|The|O
166|key|B-CONTENT-CONTAINER
166|was|O
166|in|O
166|a|O
166|chest|B-CONTENT-CONTAINER
167|The|O
167|residue|B-ENTITY-ORIGIN
167|was|O
167|distilled|O
167|from|O
167|an|O
167|Arbuzov|O
167|flask|B-ENTITY-ORIGIN
168|As|O
168|the|O
168|Gondorians|O
168|moved|O
168|forward|O
168|the|O
168|evil|O
168|force|O
168|started|O
168|to|O
168|withdraw|O
168|unleashing|O
168|a|O
168|rain|B-MEMBER-COLLECTION
168|of|O
168|deadly|O
168|arrows|B-MEMBER-COLLECTION
168|into|O
168|the|O
168|heavily|O
168|armoured|O
168|Gondorians|O
169|It|O
169|is|O
169|a|O
169|medieval|O
169|Latin|O
169|manuscript|B-MESSAGE-TOPIC
169|relating|O
169|the|O
169|early|O
169|history|B-MESSAGE-TOPIC
169|of|O
169|the|O
169|Isle|O
169|of|O
169|Man|O
170|The|O
170|river|O
170|had|O
170|now|O
170|turned|O
170|into|O
170|full|O
170|flood|B-CAUSE-EFFECT
170|after|O
170|the|O
170|deluge|B-CAUSE-EFFECT
170|of|O
170|rain|O
170|a|O
170|few|O
170|days|O
170|ago|O
171|He|O
171|stopped|O
171|rowing|O
171|when|O
171|the|O
171|boat|O
171|was|O
171|opposite|O
171|to|O
171|the|O
171|paddle|O
171|wheel|O
171|of|O
171|the|O
171|steamer|B-COMPONENT-WHOLE
171|and|O
171|the|O
171|steamer|B-COMPONENT-WHOLE
171|stopped|O
171|her|O
171|engine|B-COMPONENT-WHOLE
171|at|O
171|the|O
171|same|O
171|time|O
172|This|O
172|is|O
172|the|O
172|umbrella|B-INSTRUMENT-AGENCY
172|that|O
172|peels|O
172|the|O
172|potatoes|O
172|with|O
172|a|O
172|pencil|B-INSTRUMENT-AGENCY
172|and|O
172|makes|O
172|a|O
172|pink|O
172|ink|O
172|with|O
172|the|O
172|peelings|O
172|stood|O
172|up|O
173|This|O
173|American-style|O
173|wheat|B-ENTITY-ORIGIN
173|ale|B-ENTITY-ORIGIN
173|is|O
173|a|O
173|light|O
173|unfiltered|O
173|brew|O
173|with|O
173|a|O
173|citrus|O
173|aroma|O
173|andflavor|O
173|imparted|O
173|by|O
173|a|O
173|late|O
173|addition|O
173|of|O
173|lemon|O
173|grass|O
174|The|O
174|car|B-ENTITY-ORIGIN
174|left|O
174|the|O
174|plant|B-ENTITY-ORIGIN
175|Our|O
175|experience|O
175|extends|O
175|to|O
175|15|O
175|years|O
175|continued|O
175|promotion|O
175|of|O
175|this|O
175|archipelago|B-COMPONENT-WHOLE
175|of|O
175|nine|O
175|islands|B-COMPONENT-WHOLE
176|To|O
176|separate|O
176|the|O
176|solids|O
176|at|O
176|the|O
176|end|O
176|of|O
176|the|O
176|experiment|O
176|the|O
176|clay|B-CONTENT-CONTAINER
176|was|O
176|contained|O
176|in|O
176|a|O
176|semi-|O
176|permeable|O
176|membrane|B-CONTENT-CONTAINER
176|tubing|I-CONTENT-CONTAINER
177|This|O
177|machine|O
177|is|O
177|blowing|O
177|sand|B-ENTITY-DESTINATION
177|into|O
177|molds|B-ENTITY-DESTINATION
178|The|O
178|cultivation|B-OTHER
178|consisted|O
178|of|O
178|plowing|O
178|the|O
178|crop|O
178|with|O
178|a|O
178|double-shovel|O
178|plow|B-OTHER
179|The|O
179|final|O
179|chapter|B-MESSAGE-TOPIC
179|offers|O
179|a|O
179|theological|B-MESSAGE-TOPIC
179|survey|I-MESSAGE-TOPIC
179|of|O
179|the|O
179|use|O
179|of|O
179|the|O
179|formula|O
180|She|O
180|mentioned|O
180|the|O
180|scandal|B-CAUSE-EFFECT
180|caused|O
180|by|O
180|a|O
180|BBC|O
180|documentary|B-CAUSE-EFFECT
180|on|O
180|the|O
180|treatment|O
180|of|O
180|children|O
180|in|O
180|a|O
180|special-needs|O
180|home|O
180|and|O
180|asked|O
180|how|O
180|the|O
180|state|O
180|had|O
180|responded|O
180|to|O
180|these|O
181|Isolated|O
181|fractures|O
181|of|O
181|the|O
181|shaft|B-COMPONENT-WHOLE
181|of|O
181|the|O
181|ulna|B-COMPONENT-WHOLE
181|without|O
181|other|O
181|fractures|O
181|often|O
181|result|O
181|when|O
181|the|O
181|forearm|O
181|is|O
181|raised|O
181|to|O
181|fend|O
181|off|O
181|a|O
181|blow|O
182|We|O
182|have|O
182|placed|O
182|the|O
182|candidates|B-OTHER
182|into|O
182|roles|B-OTHER
183|Frequent|O
183|agitations|O
183|throw|O
183|academic|O
183|life|B-OTHER
183|into|O
183|disarray|B-OTHER
184|Still|O
184|other|O
184|examples|O
184|of|O
184|the|O
184|potter|B-PRODUCT-PRODUCER
184|'s|O
184|ceramics|B-PRODUCT-PRODUCER
184|are|O
184|clad|O
184|in|O
184|slinky|O
184|assortments|O
184|of|O
184|tassels|O
184|and|O
184|beads|O
185|The|O
185|nasal|B-COMPONENT-WHOLE
185|cavity|I-COMPONENT-WHOLE
185|of|O
185|birds|B-COMPONENT-WHOLE
185|contains|O
185|turbinates|O
185|Bang|O
185|1971|O
185|cartilaginous|O
185|structures|O
185|that|O
185|are|O
185|thought|O
185|to|O
185|have|O
185|as|O
185|one|O
185|of|O
185|their|O
185|functions|O
185|water|O
185|recovery|O
185|from|O
185|air|O
186|Thus|O
186|in|O
186|simple|O
186|words|O
186|a|O
186|tendon|B-OTHER
186|attaches|O
186|a|O
186|muscle|B-OTHER
186|to|O
